platform,brand,type,followers_count,hashtag_count,mention_count,caption_len_words,caption_len_chars,sentiment_polarity,sentiment_subjectivity,post_hour,post_dayofweek,is_weekend,hour_sin,hour_cos,dow_sin,dow_cos,caption,high_engagement_label,split
instagram,odel.official,Sidecar,92512,0,0,51,326,0.34375,0.7625,4,0,0,0.8660254037844385,0.5000000000000001,0.0,1.0,"Own every moment with unstoppable style. ️

Carrera’s latest sunglasses deliver sharp design, fearless attitude, and performance-driven edge made for those who lead the way.

Available at ODEL Alexandra Place, ODEL One Galle Face Mall, and ODEL Havelock City Mall, Tommy Hilfiger Flagship Store, Level 1, One Galle Face Mall ✨",0,train
instagram,odel.official,Image,92512,5,0,58,382,0.1121212121212121,0.4848484848484849,9,0,0,0.7071067811865477,-0.7071067811865475,0.0,1.0,"Our new eyewear collection is now in store. 

Discover signature styles from Vogue Eyewear, Ray-Ban, Michael Kors, A|X Armani Exchange, and Burberry, designed to elevate everyday looks.

 Available at
One Galle Face Mall | Alexandra Place | Havelock City Mall
Armani Exchange, Level 1 – One Galle Face Mall | ODEL Mall Kandy

#ODEL #NewCollection #Eyewear #Sunglasses #LuxuryEyewear",0,train
tiktok,nolimit_srilanka,Sidecar,71970,3,0,30,225,0.10625,0.45,14,0,0,-0.4999999999999997,-0.8660254037844387,0.0,1.0,"Let your little trendsetters shine in our newest Collection 
Playful styles and comfy fits — available now at all NOLIMIT showrooms & Online.

Shop Now - https://www.nolimit.lk/categories/Kids

#nolimit #kidswear #kidsfashion",0,train
instagram,huf.and.dee,Sidecar,37046,0,0,4,31,0.0,0.0,14,2,0,-0.4999999999999997,-0.8660254037844387,0.9749279121818238,-0.2225209339563143,Outfit: 10/10. Plans: optional.,0,train
instagram,lovekellyfelder,Sidecar,87282,4,0,28,200,0.0,0.0,14,2,0,-0.4999999999999997,-0.8660254037844387,0.9749279121818238,-0.2225209339563143,"Nocturne: The NIGHTFALL

In Stores Now: Colombo 03 | Nugegoda | Colombo City Centre : Level 2 | Wattala
HOTLINE | 0717255255
WHATSAPP |+94774226227

#kellyfelder #Premium #Eveningwear #luxurylifestyle",0,test
tiktok,odel.official,Sidecar,92512,5,0,46,345,0.45,0.65,10,3,0,0.4999999999999999,-0.8660254037844386,0.4338837391175582,-0.900968867902419,"The A|X Collection — Elevate Your Signature Style

Step into the world of refined style with the latest A|X Armani Exchange Collection. 
Available at:
 L1, One Galle Face Mall
 ODEL, Alexandra Place

Discover pieces that define sophistication, precision, and timeless design.

#AXArmaniExchange #AXCollection #LuxuryStyle #OneGalleFaceMall #ODEL",0,train
instagram,nolimit_srilanka,Video,71970,0,0,6,36,0.0,0.0,12,4,0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.900968867902419,Comfort that doesn’t skip the style.,1,test
instagram,mooseclothingco,Sidecar,26751,0,0,20,124,0.0071428571428571,0.4482142857142857,3,1,0,0.7071067811865476,0.7071067811865477,0.7818314824680299,0.6234898018587335,"Introducing our Men’s Waffle Long Sleeve Shirts – textured comfort meets everyday cool.

Shop now | Limited Edition | Waffle",0,test
tiktok,lovekellyfelder,Sidecar,87282,2,0,11,76,0.1,0.35,5,6,1,0.9659258262890684,0.2588190451025208,-0.78183148246803,0.6234898018587333,"A morning of soft laughter, art, and angel energy 

#WingsAndWine #AngelClub",1,train
instagram,mooseclothingco,Image,26751,4,0,8,82,0.0,0.0,6,4,0,1.0,6.123233995736766e-17,-0.433883739117558,-0.900968867902419,"Festive fits, merry moments

#mooseclothingcompany #perfectfit #fashion #christmas",1,train
instagram,lovekellyfelder,Sidecar,87282,4,0,33,231,0.0,0.0,8,0,0,0.8660254037844387,-0.4999999999999997,0.0,1.0,"The Boardroom Edit - Premium Workwear Collection

In Stores Now : Colombo 03 | Nugegoda | Colombo City Centre : Level 2 | Wattala
HOTLINE | 0717255255
WHATSAPP |+94774226227

#kellyfelder #Premium #KFAngelLifeStyle #LuxuryLifestyle",0,train
instagram,lovekellyfelder,Video,87282,0,0,7,42,0.0,0.0,10,4,0,0.4999999999999999,-0.8660254037844386,-0.433883739117558,-0.900968867902419,"Office wear with an upgrade ✨

 Melbourne ",1,train
instagram,mooseclothingco,Video,26751,0,0,27,166,0.1931818181818181,0.5272727272727273,11,5,1,0.258819045102521,-0.9659258262890684,-0.9749279121818236,-0.2225209339563146,"The season looks good on you. New Christmas designs meet everyday Moose favourites - styled for every festive moment.

Discover what’s new this Christmas  LINK IN BIO",1,train
instagram,mooseclothingco,Image,26751,0,0,0,0,0.0,0.0,10,1,0,0.4999999999999999,-0.8660254037844386,0.7818314824680299,0.6234898018587335,,0,test
facebook,odel.official,Video,92512,2,0,32,188,0.0,0.0,9,4,0,0.7071067811865477,-0.7071067811865475,-0.433883739117558,-0.900968867902419,"The bag that steals the spotlight ✨
From day plans to festive nights, carry the season in style ✨
Discover CHARLES & KEITH at Level 1, One Galle Face Mall 

#CharlesandKeith #NewCollection",0,train
instagram,mooseclothingco,Video,26751,0,0,15,83,0.625,0.5,11,0,0,0.258819045102521,-0.9659258262890684,0.0,1.0,Our kids polo collection is flying off shelves at top retail outlets. Go grab ‘em! ,0,test
facebook,mooseclothingco,Sidecar,26751,0,0,19,90,0.1534090909090909,0.4772727272727273,6,6,1,1.0,6.123233995736766e-17,-0.78183148246803,0.6234898018587333,"The wait is over, Men's Shirts Collection is now live! 

New drop | Shop Now | Link in Bio",1,train
instagram,mooseclothingco,Video,26751,0,0,9,56,-0.2,0.75,3,4,0,0.7071067811865476,0.7071067811865477,-0.433883739117558,-0.900968867902419,Stay cozy and comfy throughout the season with Moose!‍❄️,0,train
instagram,lovekellyfelder,Video,87282,1,0,20,127,0.4371212121212122,0.3181818181818182,9,1,0,0.7071067811865477,-0.7071067811865475,0.7818314824680299,0.6234898018587335,"A new experience is unfolding - Where coffee meets fashion… 
 Guess the location & win vouchers worth Rs. 50,000! 
#KellyFelder",1,train
instagram,mooseclothingco,Image,26751,0,0,7,36,0.0,0.15,3,2,0,0.7071067811865476,0.7071067811865477,0.9749279121818238,-0.2225209339563143,Back by demand with a short sleeve. ,0,train
facebook,mooseclothingco,Video,26751,4,0,18,131,0.1,0.6,13,1,0,-0.2588190451025208,-0.9659258262890684,0.7818314824680299,0.6234898018587335,"The fits you really really want are finally here  at OGF L4 - 39/40/50

#mooseclothingcompany #onegalleface #clothingbrand #fashion",1,train
instagram,mooseclothingco,Image,26751,0,0,10,52,0.0,0.0,8,4,0,0.8660254037844387,-0.4999999999999997,-0.433883739117558,-0.900968867902419,Did you realize that Christmas is just 6 days away? ,0,train
instagram,mooseclothingco,Video,26751,7,0,32,252,0.0,0.75,1,0,0,0.2588190451025208,0.9659258262890684,0.0,1.0,"අප්‍රේල් මස 14 වැනි සඳුදා පූර්වභාග 06.44ට මුතු හා ශ්වේත වර්ණ වස්ත්‍රාභරණයෙන් සැරසී දකුණු දිශාව බලා සියලු වැඩ අල්ලා ගනුදෙනු කොට ආහාර අනුභව කිරීම මැනවි.

#Mooseclothingcompany #PefectFit #ගැම්මටFashion #moose #Awurudu #sinhalaandtamilnewyear #traditional",0,train
tiktok,odel.official,Sidecar,92512,5,0,43,296,0.0818181818181818,0.4808905380333952,3,0,0,0.7071067811865476,0.7071067811865477,0.0,1.0,"New year, a fresh take on your everyday style ✨

Step into the new year with updated CLOSET styles made for effortless, everyday wear. Simple, timeless pieces you’ll keep reaching for—season after season. 

 Available at all ODEL stores

#CLOSET #NewYearStyle #EverydayFashion #ODEL #StyleRefresh",0,train
instagram,nolimit_srilanka,Sidecar,71970,0,0,62,331,0.5,0.9,11,3,0,0.258819045102521,-0.9659258262890684,0.4338837391175582,-0.900968867902419,"Step into the season with our latest Knitwear Collection. 

Find your favorites at:
Thihariya | Wellawatte Image | Wattala | Kandy | Kegalle | Panadura | Maharagama | Mount Lavinia | Negombo 424 | Negombo 456 | Kurunegala | Rathnapura | KCC | Borella | Hyde Park | Nugegoda | Dehiwala Ladies | Ratmalana | 7th Mile Post | OGF | CCC",0,train
instagram,nolimit_srilanka,Video,71970,0,0,9,44,0.1704545454545454,0.4545454545454545,11,1,0,0.258819045102521,-0.9659258262890684,0.7818314824680299,0.6234898018587335,New Portofino looks are in - Shop your pick!,0,train
tiktok,odel.official,Sidecar,92512,5,0,60,412,0.35625,0.6062500000000001,7,4,0,0.9659258262890684,-0.2588190451025207,-0.433883739117558,-0.900968867902419,"Embrace Elegance with Yamamay Lingerie ✨

Indulge in beautifully crafted lingerie designed to enhance your natural confidence and elevate your everyday comfort. From soft, seamless essentials to stunning statement pieces — discover styles made to feel effortlessly luxurious. 

Visit us at One Galle Face Mall – Level 1 and find the perfect fit for you.

#Yamamay #Lingerie #NewCollection #OneGalleFaceMall #ODEL",0,train
instagram,lovekellyfelder,Sidecar,87282,0,0,13,72,0.0,0.0,7,3,0,0.9659258262890684,-0.2588190451025207,0.4338837391175582,-0.900968867902419,"From the runway to your coffee cup, join us where coffee meets fashion.✨",0,train
instagram,huf.and.dee,Sidecar,37046,0,0,8,40,0.0,0.0,15,4,0,-0.7071067811865471,-0.707106781186548,-0.433883739117558,-0.900968867902419,POV: you walked out and stole the scene ,0,train
instagram,mooseclothingco,Video,26751,5,0,29,204,0.5125,0.75,14,6,1,-0.4999999999999997,-0.8660254037844387,-0.78183148246803,0.6234898018587333,"Here’s to a joyous Eid filled with love, laughter, and timeless moments. Celebrate in style with Moose and let every memory shine. Eid Mubarak! 

#Mooseclothingcompany #PefectFit #eidmubarak #Eid2025 #eid",0,train
instagram,lovekellyfelder,Sidecar,87282,0,0,3,20,0.0,0.0,12,5,1,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,Kelly Felder Angels ,1,train
instagram,mooseclothingco,Video,26751,5,0,13,108,0.0,0.0,6,2,0,1.0,6.123233995736766e-17,0.9749279121818238,-0.2225209339563143,"Moose x One Galle Face | coming soon!

#mooseclothingcompany #ownyourstory #onegalleface #clothingstore #fyp",1,train
facebook,odel.official,Video,92512,2,0,74,465,0.3544642857142857,0.5904761904761905,4,6,1,0.8660254037844385,0.5000000000000001,-0.78183148246803,0.6234898018587333,"✨ Santa’s Gift Stop at The Toy Store 

This Christmas weekend, Santa makes a special visit to The Toy Store, bringing smiles and special gifts for little ones. Step into Santa’s favourite store and enjoy the festive atmosphere while discovering wonderful toys and seasonal surprises.

Visit The Toy Store, Level 4, One Galle Face Mall, during the weekend and make it a joyful Christmas moment for the whole family ❤️

T&Cs apply.
#ChristmasAtTheToyStore #SantaGifts",0,train
instagram,lovekellyfelder,Sidecar,87282,4,0,31,231,0.1,0.35,9,5,1,0.7071067811865477,-0.7071067811865475,-0.9749279121818236,-0.2225209339563146,"Amora - Softly into day 

Shop online:  www.kellyfelder.com

In-Stores Now : Colombo 03 | Nugegoda | Colombo City
Centre : Level 2
HOTLINE | 0717255255
WHATSAPP |+94774226227
#kellyfelder #Premium #KFAngelLifeStyle #LuxuryLifestyle",0,train
facebook,odel.official,Image,92512,3,0,26,179,-0.2916666666666667,0.5416666666666666,3,6,1,0.7071067811865476,0.7071067811865477,-0.78183148246803,0.6234898018587333,"“From emails to errands, look effortless  Discover ODEL men’s workwear that works as hard as you do.

Shop the collection at ODEL Stores

 #ODelMenswear #WorkModeOn #EverydayBoss”",0,train
tiktok,odel.official,Sidecar,92512,3,0,38,239,0.0,0.0,13,2,0,-0.2588190451025208,-0.9659258262890684,0.9749279121818238,-0.2225209339563143,"✨ Step into the holidays in style! From twinkling heels and sparkling shoes to chic casuals and must-have bags, Charles & Keith has your festive wardrobe covered. Find us at Level 1, Galle Face Mall. 

 #CKMagic #HolidaySteps #FestiveStyle",0,train
facebook,nolimit_srilanka,Sidecar,71970,3,0,72,436,-0.0072916666666666,0.4666666666666666,4,0,0,0.8660254037844385,0.5000000000000001,0.0,1.0,"Just dropped: the Little Cities collection for your little boys!

Prices start at LKR 1,490.

Available at selected NOLIMIT stores:
Borella | Colombo City Centre | Dehiwala Ladies | Hyde Park | Kalagedihena | Kandy | Kandy City Centre | Kegalle | Kurunegala | Maharagama | Mount Lavinia | Nugegoda | One Galle Face | Panadura | Rathmalana | Ratnapura | Wellawatta Image | Wattala | 7th Mile Post

#nolimit #nolimitsrilanka #littlecities",0,train
facebook,mooseclothingco,Sidecar,26751,5,0,15,131,0.1363636363636364,0.5,7,4,0,0.9659258262890684,-0.2588190451025207,-0.433883739117558,-0.900968867902419,"The all-new Moose Men's Cargo Pant collection now LIVE online. 

#Mooseclothingcompany #PefectFit #ගැම්මටFashion #cargo #cargopants",0,train
facebook,mooseclothingco,Video,26751,6,0,13,106,0.6,0.9,11,3,0,0.258819045102521,-0.9659258262890684,0.4338837391175582,-0.900968867902419,"waffles are out - the wearing kind 
#mooseclothingcompany #waffle #peekaboo #perfectfit #ownyourstory #fyp",1,train
tiktok,lovekellyfelder,Video,87282,1,0,8,53,0.0,0.0,14,1,0,-0.4999999999999997,-0.8660254037844387,0.7818314824680299,0.6234898018587335,"Bags & heels that match? Say less♥️

#lovekellyfelder",1,train
instagram,mooseclothingco,Sidecar,26751,3,0,50,362,0.5416666666666666,0.7083333333333334,4,0,0,0.8660254037844385,0.5000000000000001,0.0,1.0,"Where tradition meets tomorrow. Moose clothing company’s “Future Meets Tradition” collection, unveiled at Mercedes-Benz Fashion Week Colombo 2024, is a breathtaking exploration of Sri Lankan Heritage, reimagined through the lens of AI. Which look from our innovative collection would you wear? Let us know in the comments! #mooseclothingcompany #mbfwsl2024 #mbfw",1,train
instagram,mooseclothingco,Sidecar,26751,4,0,66,420,0.2383522727272727,0.4840909090909091,7,2,0,0.9659258262890684,-0.2588190451025207,0.9749279121818238,-0.2225209339563143,"Starting the New Year with blessings and endless possibilities! ✨ Here's a glimpse of our ceremony held today. 

This year, we're bringing you more innovation, style, and value than ever before. Stay tuned, there’s so much in store, and we can’t wait to share it all with you. 

Thank you for being part of our journey. Here’s to an amazing year ahead!

#Mooseclothingcompany #NewYearCelebration #OfficeVibes #2025Begins",1,train
instagram,lovekellyfelder,Sidecar,87282,4,0,33,241,0.0,0.0,14,0,0,-0.4999999999999997,-0.8660254037844387,0.0,1.0,"The Boardroom Edit - Tailored to lead!

Shop now: www.kellyfelder.com

In-Stores Now : Colombo 03 | Nugegoda | Colombo City
Centre : Level 2
HOTLINE | 0717255255
WHATSAPP |+94774226227
#kellyfelder #Premium #KFAngelLifeStyle #LuxuryLifestyle",0,train
instagram,mooseclothingco,Video,26751,0,0,20,107,0.25,0.5,14,2,0,-0.4999999999999997,-0.8660254037844387,0.9749279121818238,-0.2225209339563143,"So many smiles, wishes, and wholesome moments.
Only 1 more week left to drop your wishes!

don’t miss it ❤️",0,train
instagram,lovekellyfelder,Sidecar,87282,3,0,13,97,0.0,0.0,5,2,0,0.9659258262890684,0.2588190451025208,0.9749279121818238,-0.2225209339563143,"Nocturne - The NIGHTFALL ✨
Where elegance deepens after dusk.

#kellyfelder #luxurywear #nocturne",0,train
facebook,odel.official,Video,92512,3,0,32,223,0.4,0.4,10,1,0,0.4999999999999999,-0.8660254037844386,0.7818314824680299,0.6234898018587335,"Holiday Fits for Every Occasion ❤️

Discover holiday outfits for every plan — brunches, parties, getaways, and everything in between. 
Available at all ODEL stores.
Terms & Conditions Apply.

#ODEL #HolidayOutfits #Shopping",0,test
instagram,mooseclothingco,Video,26751,4,0,18,131,0.1,0.6,13,1,0,-0.2588190451025208,-0.9659258262890684,0.7818314824680299,0.6234898018587335,"The fits you really really want are finally here  at OGF L4 - 39/40/50

#mooseclothingcompany #onegalleface #clothingbrand #fashion",1,train
tiktok,mooseclothingco,Image,26751,0,0,9,58,0.5,0.5,12,3,0,1.2246467991473532e-16,-1.0,0.4338837391175582,-0.900968867902419,How many days are remaining until Christmas? Comment below,1,test
instagram,odel.official,Sidecar,92512,4,0,47,336,0.1333333333333333,0.4333333333333333,11,6,1,0.258819045102521,-0.9659258262890684,-0.78183148246803,0.6234898018587333,"Timeless Style, Modern Finish 
Discover Burberry sunglasses, where refined design meets timeless style—crafted to elevate everyday looks.

 Available at
One Galle Face Mall | Alexandra Place | Havelock City Mall
Armani Exchange, Level 1 – One Galle Face Mall | ODEL Mall Kandy

#Burberry #BurberryEyewear #SunglassesStyle #LuxuryEyewear",0,train
instagram,odel.official,Sidecar,92512,3,0,29,175,0.4,0.5,5,1,0,0.9659258262890684,0.2588190451025208,0.7818314824680299,0.6234898018587335,"End of Season Sale is Here ✨
Enjoy up to 60% off across all ODEL outlets and odel.lk.

Discover your favourites from the ODEL Ladies Collection.

#ODEL #EndOfSeasonSale #Offer",0,test
instagram,lovekellyfelder,Video,87282,0,0,7,42,0.0,0.0,10,4,0,0.4999999999999999,-0.8660254037844386,-0.433883739117558,-0.900968867902419,"Office wear with an upgrade ✨

 Melbourne ",1,train
instagram,lovekellyfelder,Sidecar,87282,0,0,3,20,0.0,0.0,12,5,1,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,Kelly Felder Angels ,1,train
instagram,mooseclothingco,Video,26751,7,0,18,151,0.625,0.5,2,5,1,0.4999999999999999,0.8660254037844386,-0.9749279121818236,-0.2225209339563146,"Just 3 more days for the ICC Women's T20 World Cup!

#mooseclothingcompany #ownyourstory #srilankacricket #jersey #cricketmerch #slw #womenscricketteam",0,train
instagram,mooseclothingco,Image,26751,0,0,7,39,-0.1555555555555556,0.2888888888888889,14,4,0,-0.4999999999999997,-0.8660254037844387,-0.433883739117558,-0.900968867902419,Counting down the days till Christmas ✨,1,train
instagram,odel.official,Sidecar,92512,2,0,35,213,0.2666666666666667,0.5166666666666667,6,0,0,1.0,6.123233995736766e-17,0.0,1.0,"Head-turning elegance for the festive season ✨

Vero Moda’s latest edit brings soft femininity with a modern edge.

Shop it now at Vero Moda Flagship Store, Level 1, One Galle Face Mall ️

#VeroModa #NewCollection",0,train
instagram,shanelle.charukiii,Video,105647,0,0,63,331,0.5766233766233766,0.7142857142857143,14,6,1,-0.4999999999999997,-0.8660254037844387,-0.78183148246803,0.6234898018587333,"ODEL’s End of Season Sale is officially LIVE, and it’s the perfect time to refresh your wardrobe for 2026!✨

Upto 60% off across so many of my favourite brands at ODEL One Galle Face, and honestly, the variety is amazing

The sale is on from 10th January, if you love a good fashion find, this is one sale you don’t want to miss‼️️",0,train
instagram,odel.official,Sidecar,92512,6,0,51,356,0.1833333333333333,0.2333333333333333,8,1,0,0.8660254037844387,-0.4999999999999997,0.7818314824680299,0.6234898018587335,"Luxury You Can Feel, Confidence You Can Wear ✨

Discover modern handbags crafted with refined details and contemporary silhouettes — designed to elevate every look with effortless sophistication. 

 Shop the collection now at the Charles & Keith Flagship store - L1, One Galle Face Mall

#ODEL #CharlesAndKeith #HandBags #Bags #CharlesAndKeithBags #CKIBags",0,train
instagram,nolimit_srilanka,Sidecar,71970,0,0,45,264,0.2681818181818182,0.4272727272727272,3,2,0,0.7071067811865476,0.7071067811865477,0.9749279121818238,-0.2225209339563143,"Explore our new “Portofino” looks for Men

Prices start at LKR 4,990

Available at selected NOLIMIT stores and online at www.nolimit.lk 

Colombo City Centre | Wattala | Wellawatte Image | Kandy City Centre | Mount Lavinia | Negombo 424 | One Galle Face | Panadura",1,train
instagram,odel.official,Image,92512,3,0,45,303,0.1987012987012987,0.5251948051948052,11,0,0,0.258819045102521,-0.9659258262890684,0.0,1.0,"A Fresh Take on Timeless Style ✨

The new U.S. POLO Kids collection is here — bringing refined updates to timeless styles with all-day comfort. Crafted with quality fabrics and thoughtful details, each piece is designed for everyday wear and special moments 

#USPOLOKids #NewCollection #ClassicKidswear",0,train
instagram,mooseclothingco,Image,26751,6,0,15,147,0.6,0.65,4,0,0,0.8660254037844385,0.5000000000000001,0.0,1.0,"What's better than matching outfits with your loved ones?

#Mooseclothingcompany #PefectFit #ගැම්මටFashion #Awurudu #sinhalaandtamilnewyear #nekath",0,train
instagram,odel.official,Image,92512,0,0,137,843,0.2266666666666667,0.3940476190476191,9,3,0,0.7071067811865477,-0.7071067811865475,0.4338837391175582,-0.900968867902419,"✨ ODEL X Mastercard: Celebrating Our Third LKR 200,000 Winner! ✨

The excitement continues as we proudly unveil our third lucky winner of the exclusive LKR 200,000 shopping voucher! ✨

With two more winners still to be announced, there’s plenty of reason to keep shopping — the next winner could be you.
Simply shop at ODEL for over Rs. 10,000 using your Mastercard, and ensure you’re a Softlogic One Loyalty member to be automatically entered into the weekly draw.

The ODEL X Mastercard offer runs until 18 December 2025.

✨ Shop, swipe, and let every visit bring you closer to winning. ✨

From Left: Dhanushka Thenabandu (Manager – Retail & Commerce Master Card), Dr H. Prasad (Winner), Shawinda Nelson (General Manager – Marketing, Softlogic Retail), Mindula Wijesinghe (Brand Manager – ODEL), Chamika Dimbulpitiya (Brand Executive - ODEL)",0,train
instagram,odel.official,Image,92512,0,0,137,843,0.2266666666666667,0.3940476190476191,9,3,0,0.7071067811865477,-0.7071067811865475,0.4338837391175582,-0.900968867902419,"✨ ODEL X Mastercard: Celebrating Our Third LKR 200,000 Winner! ✨

The excitement continues as we proudly unveil our third lucky winner of the exclusive LKR 200,000 shopping voucher! ✨

With two more winners still to be announced, there’s plenty of reason to keep shopping — the next winner could be you.
Simply shop at ODEL for over Rs. 10,000 using your Mastercard, and ensure you’re a Softlogic One Loyalty member to be automatically entered into the weekly draw.

The ODEL X Mastercard offer runs until 18 December 2025.

✨ Shop, swipe, and let every visit bring you closer to winning. ✨

From Left: Dhanushka Thenabandu (Manager – Retail & Commerce Master Card), Dr H. Prasad (Winner), Shawinda Nelson (General Manager – Marketing, Softlogic Retail), Mindula Wijesinghe (Brand Manager – ODEL), Chamika Dimbulpitiya (Brand Executive - ODEL)",0,test
instagram,lovekellyfelder,Sidecar,87282,4,0,28,200,0.0,0.0,14,2,0,-0.4999999999999997,-0.8660254037844387,0.9749279121818238,-0.2225209339563143,"Nocturne: The NIGHTFALL

In Stores Now: Colombo 03 | Nugegoda | Colombo City Centre : Level 2 | Wattala
HOTLINE | 0717255255
WHATSAPP |+94774226227

#kellyfelder #Premium #Eveningwear #luxurylifestyle",0,train
facebook,odel.official,Video,92512,6,0,37,264,0.0,0.0,8,3,0,0.8660254037844387,-0.4999999999999997,0.4338837391175582,-0.900968867902419,"Your style. Your bag. Every moment covered. ✨

From totes to backpacks, shoulder bags to laptop bags — the David Jones collection is now at selected ODEL & Cotton Collection stores.

#DavidJones #BagObsession #EverydayLuxury #StyleThatMoves #BagGoals #CarryInStyle",0,train
tiktok,lovekellyfelder,Video,87282,1,0,12,65,0.0,0.0,4,5,1,0.8660254037844385,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,"A look that blends like it was meant to be. ✨

 #kfangellifestyle",1,train
tiktok,odel.official,Image,92512,4,0,28,164,0.3714285714285714,0.4081632653061225,8,2,0,0.8660254037844387,-0.4999999999999997,0.9749279121818238,-0.2225209339563143,"Shop More. Save More. ️

The more you pick, the more you save — simple as that 

How many are you taking home today?

#ShopMoreSaveMore #SmartShopping #ODEL #offers",0,train
instagram,lovekellyfelder,Image,87282,1,0,9,57,-0.2,0.75,14,0,0,-0.4999999999999997,-0.8660254037844387,0.0,1.0,A cozy morning made just for you ☕ #kellyfeldercoffeeclub,0,train
instagram,nolimit_srilanka,Video,71970,0,0,8,45,0.25,0.6785714285714286,4,1,0,0.8660254037844385,0.5000000000000001,0.7818314824680299,0.6234898018587335,Simple & Stylish. Shop the styles at NOLIMIT.,0,train
instagram,nolimit_srilanka,Video,71970,0,0,14,95,0.0833333333333333,0.75,13,0,0,-0.2588190451025208,-0.9659258262890684,0.0,1.0,"“Exotic Serenity”, a collection of relaxed fits, subtle details, and colors inspired by nature.",0,train
facebook,mooseclothingco,Image,26751,3,0,8,71,0.0,0.0,3,4,0,0.7071067811865476,0.7071067811865477,-0.433883739117558,-0.900968867902419,"Comfy fits over anything >>> 


#mooseclothingcompany #perfectfit #grwm",0,test
facebook,mooseclothingco,Image,26751,3,0,23,164,0.46875,0.5833333333333333,3,1,0,0.7071067811865476,0.7071067811865477,0.7818314824680299,0.6234898018587335,"Fresh looks for every mood! ✨ From bold florals to classic solids, Moose Clothing has the perfect shorts for you.☀️

#Mooseclothingcompany #PefectFit #ගැම්මටFashion",0,test
facebook,lovekellyfelder,Video,87282,1,0,5,45,0.0,0.0,9,5,1,0.7071067811865477,-0.7071067811865475,-0.9749279121818236,-0.2225209339563146,"Every detail, intentional ✨

#lovekellyfelder",0,test
tiktok,odel.official,Video,92512,4,0,99,610,0.6916666666666665,0.75,2,2,0,0.4999999999999999,0.8660254037844386,0.9749279121818238,-0.2225209339563143,"✨ The Stage Is Set for a Christmas like never before.
This season, ODEL invites you to step into a world of sparkle, style, and holiday magic. From dazzling fashion for ladies, men, and kids, to exquisite gifts, homeware, and festive décor — every detail is designed to make your celebrations shine. ✨

Let the lights, music, and joy of Christmas inspire you. Dress up, gift thoughtfully, and create memories that sparkle as bright as the season itself.

 Shop the ODEL Christmas Collection now at all ODEL Stores — and make every moment a showstopper.

#ODEL #NewCollection #TheStageIsSet #ChristmasCollection",0,train
instagram,lovekellyfelder,Sidecar,87282,4,1,28,188,0.0,0.0,8,1,0,0.8660254037844387,-0.4999999999999997,0.7818314824680299,0.6234898018587335,"Redvers Buller -  Premium Menswear✨ @redversbulleruk 

In stores now : Kelly Felder Col 03 | Nugegoda | Colombo City Centre, Level 02 | Wattala
#Premium #Exclusive #RedversBuller #menswear",1,train
facebook,mooseclothingco,Image,26751,4,0,12,108,0.0,0.0,11,1,0,0.258819045102521,-0.9659258262890684,0.7818314824680299,0.6234898018587335,"Moose is there for all your mini versions 

#Mooseclothingcompany #PefectFit #boysfashion #kidsfashiontrends",0,train
facebook,lovekellyfelder,Sidecar,87282,3,0,22,160,0.0,0.0,5,4,0,0.9659258262890684,0.2588190451025208,-0.433883739117558,-0.900968867902419,"Caelia Collection by Eighty%✨

In Stores Now: Colombo 03 | Nugegoda | Colombo City Centre, Level 02 | Wattala
#EightyPercent #CaeliaCollection #SustainableStyle",1,train
instagram,lovekellyfelder,Video,87282,2,0,8,61,0.0,0.0,10,3,0,0.4999999999999999,-0.8660254037844386,0.4338837391175582,-0.900968867902419,"The CEO Collection in motion ✨

#kellyfelder #luxurylifestyle",0,train
tiktok,nolimit_srilanka,Image,71970,0,0,32,222,0.4000000000000001,0.5,4,1,0,0.8660254037844385,0.5000000000000001,0.7818314824680299,0.6234898018587335,"Reward, Recognise & Celebrate your people with NOLIMIT Gift Cards!

Enjoy No Expiry Date and Attractive Discounts on bulk purchases, making corporate gifting easier than ever!

 Redeemable at any NOLIMIT store island-wide.",0,train
instagram,odel.official,Sidecar,92512,4,0,53,346,0.3464285714285714,0.6964285714285714,3,4,0,0.7071067811865476,0.7071067811865477,-0.433883739117558,-0.900968867902419,"Shades That Define the Season ️☀️

Step into the season with the latest Vogue Eyewear collection at ODEL. Designed to elevate your everyday look with effortless elegance—because great style starts with the right shades.

 One Galle Face Mall | Alexandra Place | Havelock City Mall | ODEL Mall Kandy

#ODEL #VogueEyewear #NewCollection #NowInStore",0,train
tiktok,mooseclothingco,Video,26751,0,0,7,47,0.0,0.0,14,2,0,-0.4999999999999997,-0.8660254037844387,0.9749279121818238,-0.2225209339563143,Polo’s that speaks confidence in every stitch. ,1,train
facebook,lovekellyfelder,Video,87282,1,0,8,52,0.7,0.6000000000000001,12,1,0,1.2246467991473532e-16,-1.0,0.7818314824680299,0.6234898018587335,"Just looking, but it looks too good #lovekellyfelder",1,train
