platform,brand,type,followers_count,hashtag_count,mention_count,caption_len_words,caption_len_chars,sentiment_polarity,sentiment_subjectivity,post_hour,post_dayofweek,is_weekend,hour_sin,hour_cos,dow_sin,dow_cos,caption,high_engagement_label,split
tiktok,lovekellyfelder,Video,87282,1,0,3,28,0.0,0.0,3,0,0,0.7071067811865476,0.7071067811865477,0.0,1.0,"Next Drop…

#lovekellyfelder",0,train
instagram,lovekellyfelder,Sidecar,87282,4,0,32,224,0.3875,0.575,4,4,0,0.8660254037844385,0.5000000000000001,-0.433883739117558,-0.900968867902419,"Kelly Felder Jeans - The Original Fit

In-Stores Now : Colombo 03 | Nugegoda | Colombo City
Centre : Level 2 | Wattala
HOTLINE | 0717255255
WHATSAPP |+94774226227
#Premium #KFAngelLifeStyle #LuxuryLifestyle #kellyfelderjeans",1,train
instagram,lovekellyfelder,Sidecar,87282,4,0,33,248,0.0,0.0,4,5,1,0.8660254037844385,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,"Kelly Felder - Basics Drop✨
Official Website: www.kellyfelder.com

In-Stores Now : Colombo 03 | Nugegoda | Colombo City
Centre : Level 2 | Wattala
HOTLINE | 0717255255
WHATSAPP |+94774226227

#kellyfelder #Premium #KFAngelLifeStyle #LuxuryLifestyle",1,train
instagram,lovekellyfelder,Sidecar,87282,4,0,29,217,0.0,0.0,6,1,0,1.0,6.123233995736766e-17,0.7818314824680299,0.6234898018587335,"In Monochrome 
Shop Now : www.kellyfelder.com

In-Stores Now : Colombo 03 | Nugegoda | Colombo City
Centre : Level 2
HOTLINE | 0717255255
WHATSAPP |+94774226227
#kellyfelder #Premium #KFAngelLifeStyle #LuxuryLifestyle",0,test
tiktok,lovekellyfelder,Video,87282,0,0,6,42,0.0,0.0,5,6,1,0.9659258262890684,0.2588190451025208,-0.78183148246803,0.6234898018587333,What’s your night-out pick? Comment below ,0,train
instagram,lovekellyfelder,Sidecar,87282,3,0,13,97,0.0,0.0,5,2,0,0.9659258262890684,0.2588190451025208,0.9749279121818238,-0.2225209339563143,"Nocturne - The NIGHTFALL ✨
Where elegance deepens after dusk.

#kellyfelder #luxurywear #nocturne",0,train
tiktok,lovekellyfelder,Sidecar,87282,3,0,27,201,0.0,0.0,5,2,0,0.9659258262890684,0.2588190451025208,0.9749279121818238,-0.2225209339563143,"Aura Collection By Eighty%✨

In Stores Now: Colombo 03 | Nugegoda | Colombo City Centre, Level 02 | Wattala
HOTLINE | 0717255255
WHATSAPP |+94774226227

#EightyPercent #AuraCollection #SustainableStyle",0,train
tiktok,lovekellyfelder,Video,87282,0,0,1,8,0.0,0.0,10,1,0,0.4999999999999999,-0.8660254037844386,0.7818314824680299,0.6234898018587335,Célisse…,0,test
instagram,lovekellyfelder,Sidecar,87282,4,0,32,224,0.0,0.0,12,0,0,1.2246467991473532e-16,-1.0,0.0,1.0,"Nocturne - The Prelude ✨
Before the Night Begins!

In-Stores Now: Colombo 03 | Nugegoda | Colombo City
Centre: Level 2 | Wattala
HOTLINE | 0717255255
WHATSAPP |+94774226227
#kellyfelder #Premium #Eveningwear #luxurylifestyle",1,train
instagram,lovekellyfelder,Sidecar,87282,4,0,28,200,0.0,0.0,14,2,0,-0.4999999999999997,-0.8660254037844387,0.9749279121818238,-0.2225209339563143,"Nocturne: The NIGHTFALL

In Stores Now: Colombo 03 | Nugegoda | Colombo City Centre : Level 2 | Wattala
HOTLINE | 0717255255
WHATSAPP |+94774226227

#kellyfelder #Premium #Eveningwear #luxurylifestyle",0,test
tiktok,lovekellyfelder,Sidecar,87282,2,0,11,76,0.1,0.35,5,6,1,0.9659258262890684,0.2588190451025208,-0.78183148246803,0.6234898018587333,"A morning of soft laughter, art, and angel energy 

#WingsAndWine #AngelClub",1,train
instagram,lovekellyfelder,Sidecar,87282,4,0,33,231,0.0,0.0,8,0,0,0.8660254037844387,-0.4999999999999997,0.0,1.0,"The Boardroom Edit - Premium Workwear Collection

In Stores Now : Colombo 03 | Nugegoda | Colombo City Centre : Level 2 | Wattala
HOTLINE | 0717255255
WHATSAPP |+94774226227

#kellyfelder #Premium #KFAngelLifeStyle #LuxuryLifestyle",0,train
instagram,lovekellyfelder,Video,87282,0,0,7,42,0.0,0.0,10,4,0,0.4999999999999999,-0.8660254037844386,-0.433883739117558,-0.900968867902419,"Office wear with an upgrade ✨

 Melbourne ",1,train
instagram,lovekellyfelder,Video,87282,1,0,20,127,0.4371212121212122,0.3181818181818182,9,1,0,0.7071067811865477,-0.7071067811865475,0.7818314824680299,0.6234898018587335,"A new experience is unfolding - Where coffee meets fashion… 
 Guess the location & win vouchers worth Rs. 50,000! 
#KellyFelder",1,train
instagram,lovekellyfelder,Sidecar,87282,0,0,13,72,0.0,0.0,7,3,0,0.9659258262890684,-0.2588190451025207,0.4338837391175582,-0.900968867902419,"From the runway to your coffee cup, join us where coffee meets fashion.✨",0,train
instagram,lovekellyfelder,Sidecar,87282,0,0,3,20,0.0,0.0,12,5,1,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,Kelly Felder Angels ,1,train
instagram,lovekellyfelder,Sidecar,87282,4,0,31,231,0.1,0.35,9,5,1,0.7071067811865477,-0.7071067811865475,-0.9749279121818236,-0.2225209339563146,"Amora - Softly into day 

Shop online:  www.kellyfelder.com

In-Stores Now : Colombo 03 | Nugegoda | Colombo City
Centre : Level 2
HOTLINE | 0717255255
WHATSAPP |+94774226227
#kellyfelder #Premium #KFAngelLifeStyle #LuxuryLifestyle",0,train
tiktok,lovekellyfelder,Video,87282,1,0,8,53,0.0,0.0,14,1,0,-0.4999999999999997,-0.8660254037844387,0.7818314824680299,0.6234898018587335,"Bags & heels that match? Say less♥️

#lovekellyfelder",1,train
instagram,lovekellyfelder,Sidecar,87282,4,0,33,241,0.0,0.0,14,0,0,-0.4999999999999997,-0.8660254037844387,0.0,1.0,"The Boardroom Edit - Tailored to lead!

Shop now: www.kellyfelder.com

In-Stores Now : Colombo 03 | Nugegoda | Colombo City
Centre : Level 2
HOTLINE | 0717255255
WHATSAPP |+94774226227
#kellyfelder #Premium #KFAngelLifeStyle #LuxuryLifestyle",0,train
instagram,lovekellyfelder,Sidecar,87282,3,0,13,97,0.0,0.0,5,2,0,0.9659258262890684,0.2588190451025208,0.9749279121818238,-0.2225209339563143,"Nocturne - The NIGHTFALL ✨
Where elegance deepens after dusk.

#kellyfelder #luxurywear #nocturne",0,train
instagram,lovekellyfelder,Video,87282,0,0,7,42,0.0,0.0,10,4,0,0.4999999999999999,-0.8660254037844386,-0.433883739117558,-0.900968867902419,"Office wear with an upgrade ✨

 Melbourne ",1,train
instagram,lovekellyfelder,Sidecar,87282,0,0,3,20,0.0,0.0,12,5,1,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,Kelly Felder Angels ,1,train
instagram,lovekellyfelder,Sidecar,87282,4,0,28,200,0.0,0.0,14,2,0,-0.4999999999999997,-0.8660254037844387,0.9749279121818238,-0.2225209339563143,"Nocturne: The NIGHTFALL

In Stores Now: Colombo 03 | Nugegoda | Colombo City Centre : Level 2 | Wattala
HOTLINE | 0717255255
WHATSAPP |+94774226227

#kellyfelder #Premium #Eveningwear #luxurylifestyle",0,train
tiktok,lovekellyfelder,Video,87282,1,0,12,65,0.0,0.0,4,5,1,0.8660254037844385,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,"A look that blends like it was meant to be. ✨

 #kfangellifestyle",1,train
instagram,lovekellyfelder,Image,87282,1,0,9,57,-0.2,0.75,14,0,0,-0.4999999999999997,-0.8660254037844387,0.0,1.0,A cozy morning made just for you ☕ #kellyfeldercoffeeclub,0,train
facebook,lovekellyfelder,Video,87282,1,0,5,45,0.0,0.0,9,5,1,0.7071067811865477,-0.7071067811865475,-0.9749279121818236,-0.2225209339563146,"Every detail, intentional ✨

#lovekellyfelder",0,test
instagram,lovekellyfelder,Sidecar,87282,4,1,28,188,0.0,0.0,8,1,0,0.8660254037844387,-0.4999999999999997,0.7818314824680299,0.6234898018587335,"Redvers Buller -  Premium Menswear✨ @redversbulleruk 

In stores now : Kelly Felder Col 03 | Nugegoda | Colombo City Centre, Level 02 | Wattala
#Premium #Exclusive #RedversBuller #menswear",1,train
facebook,lovekellyfelder,Sidecar,87282,3,0,22,160,0.0,0.0,5,4,0,0.9659258262890684,0.2588190451025208,-0.433883739117558,-0.900968867902419,"Caelia Collection by Eighty%✨

In Stores Now: Colombo 03 | Nugegoda | Colombo City Centre, Level 02 | Wattala
#EightyPercent #CaeliaCollection #SustainableStyle",1,train
instagram,lovekellyfelder,Video,87282,2,0,8,61,0.0,0.0,10,3,0,0.4999999999999999,-0.8660254037844386,0.4338837391175582,-0.900968867902419,"The CEO Collection in motion ✨

#kellyfelder #luxurylifestyle",0,train
facebook,lovekellyfelder,Video,87282,1,0,8,52,0.7,0.6000000000000001,12,1,0,1.2246467991473532e-16,-1.0,0.7818314824680299,0.6234898018587335,"Just looking, but it looks too good #lovekellyfelder",1,train
instagram,lovekellyfelder,Video,87282,1,0,7,40,0.0,0.0,5,1,0,0.9659258262890684,0.2588190451025208,0.7818314824680299,0.6234898018587335,"Sip, paint and be merry ✨

#wingsandwine",0,train
instagram,lovekellyfelder,Video,87282,0,0,6,43,-0.2,0.6,10,0,0,0.4999999999999999,-0.8660254037844386,0.0,1.0,"Everyday elegance ✨ 
Kelly Felder Melbourne",1,train
instagram,lovekellyfelder,Video,87282,1,0,19,110,0.0,0.0,5,1,0,0.9659258262890684,0.2588190451025208,0.7818314824680299,0.6234898018587335,"Kelly Felder Coffee Club — back for another brew ☕
Register now through the link in our bio! 
#lovekellyfelder",1,train
instagram,lovekellyfelder,Sidecar,87282,4,0,28,204,-0.5000000000000001,0.8666666666666667,5,2,0,0.9659258262890684,0.2588190451025208,0.9749279121818238,-0.2225209339563143,"The Casual Aura 

In-Stores Now : Colombo 03 | Nugegoda | Colombo City
Centre : Level 2 | Wattala
HOTLINE | 0717255255
WHATSAPP |+94774226227
#Premium #KFAngelLifeStyle #LuxuryLifestyle #kellyfelderbasics",1,test
tiktok,lovekellyfelder,Sidecar,87282,4,0,25,183,0.0,0.0,13,1,0,-0.2588190451025208,-0.9659258262890684,0.7818314824680299,0.6234898018587335,"Workday Essentials! 

In Stores : Colombo 03 | Nugegoda | Colombo City Centre : Level 2
HOTLINE | 0717255255
WHATSAPP |+94774226227
#kellyfelder #Premium #Eveningwear #luxurylifestyle",1,train
instagram,lovekellyfelder,Video,87282,0,0,82,485,0.15,0.7142857142857143,13,1,0,-0.2588190451025208,-0.9659258262890684,0.7818314824680299,0.6234898018587335,"Thank you for giving HOPE

What began as a simple call for help turned into a wave of compassion.

Project Hope, Phase 01 in Gampaha came to life because of you, our Kelly Felder Loyalty customers, with your generosity lighting the way for families who needed it most.

Note: To uphold the privacy of the families assisted, images from the distribution will not be shared. This communication serves only to acknowledge your contribution and let you see how far your kindness travelled.",1,train
instagram,lovekellyfelder,Sidecar,87282,0,0,9,49,0.0,0.0,5,2,0,0.9659258262890684,0.2588190451025208,0.9749279121818238,-0.2225209339563143,The outfit inspo you need for the festive season✨,1,train
instagram,lovekellyfelder,Sidecar,87282,4,0,25,183,0.0,0.0,13,1,0,-0.2588190451025208,-0.9659258262890684,0.7818314824680299,0.6234898018587335,"Workday Essentials! 

In Stores : Colombo 03 | Nugegoda | Colombo City Centre : Level 2
HOTLINE | 0717255255
WHATSAPP |+94774226227
#kellyfelder #Premium #Eveningwear #luxurylifestyle",1,train
facebook,lovekellyfelder,Video,87282,1,0,15,108,0.125,0.6125,12,0,0,1.2246467991473532e-16,-1.0,0.0,1.0,"A soft floral edit for everyday romance light fabrics, gentle prints, and flowing silhouettes.✨ #kellyfelder",0,train
instagram,lovekellyfelder,Video,87282,1,0,4,35,0.0,0.3571428571428572,11,4,0,0.258819045102521,-0.9659258262890684,-0.433883739117558,-0.900968867902419,"Simply Radiant ✨

#kfangellifestyle",1,train
tiktok,lovekellyfelder,Sidecar,87282,2,0,11,76,0.1,0.35,5,6,1,0.9659258262890684,0.2588190451025208,-0.78183148246803,0.6234898018587333,"A morning of soft laughter, art, and angel energy 

#WingsAndWine #AngelClub",1,train
instagram,lovekellyfelder,Video,87282,1,0,20,133,0.5875,0.25,4,2,0,0.8660254037844385,0.5000000000000001,0.9749279121818238,-0.2225209339563143,"It all comes together tomorrow. ✨
Where coffee meets fashion… 
 Guess the location & win vouchers worth Rs. 50,000!

#lovekellyfelder",1,train
instagram,lovekellyfelder,Sidecar,87282,4,0,27,168,0.0,0.0,5,3,0,0.9659258262890684,0.2588190451025208,0.4338837391175582,-0.900968867902419,"Premium Polo - Legacy Collection✨

In stores now : Kelly Felder Col 03 | Nugegoda | Colombo City Centre, Level 02 | Wattala
#Premium #Exclusive #RedversBuller #menswear",1,train
facebook,lovekellyfelder,Video,87282,1,0,5,33,0.0,0.0,12,2,0,1.2246467991473532e-16,-1.0,0.9749279121818238,-0.2225209339563143,Look of the day ✨#lovekellyfelder,0,train
instagram,lovekellyfelder,Sidecar,87282,4,1,28,188,0.0,0.0,12,1,0,1.2246467991473532e-16,-1.0,0.7818314824680299,0.6234898018587335,"Redvers Buller -  Premium Menswear✨ @redversbulleruk 

In stores now : Kelly Felder Col 03 | Nugegoda | Colombo City Centre, Level 02 | Wattala
#Premium #Exclusive #RedversBuller #menswear",1,train
instagram,lovekellyfelder,Video,87282,0,0,82,485,0.15,0.7142857142857143,13,1,0,-0.2588190451025208,-0.9659258262890684,0.7818314824680299,0.6234898018587335,"Thank you for giving HOPE

What began as a simple call for help turned into a wave of compassion.

Project Hope, Phase 01 in Gampaha came to life because of you, our Kelly Felder Loyalty customers, with your generosity lighting the way for families who needed it most.

Note: To uphold the privacy of the families assisted, images from the distribution will not be shared. This communication serves only to acknowledge your contribution and let you see how far your kindness travelled.",1,train
tiktok,lovekellyfelder,Image,87282,0,0,16,79,0.45,0.7,4,2,0,0.8660254037844385,0.5000000000000001,0.9749279121818238,-0.2225209339563143,The outfit you love is just a click away - with free shipping across Sri Lanka ,1,test
facebook,lovekellyfelder,Image,87282,1,0,9,57,-0.2,0.75,14,0,0,-0.4999999999999997,-0.8660254037844387,0.0,1.0,A cozy morning made just for you ☕ #kellyfeldercoffeeclub,0,train
facebook,lovekellyfelder,Sidecar,87282,4,0,32,224,0.0,0.0,12,0,0,1.2246467991473532e-16,-1.0,0.0,1.0,"Nocturne - The Prelude ✨
Before the Night Begins!

In-Stores Now: Colombo 03 | Nugegoda | Colombo City
Centre: Level 2 | Wattala
HOTLINE | 0717255255
WHATSAPP |+94774226227
#kellyfelder #Premium #Eveningwear #luxurylifestyle",1,test
instagram,lovekellyfelder,Sidecar,87282,4,0,31,217,0.3,0.75,5,1,0,0.9659258262890684,0.2588190451025208,0.7818314824680299,0.6234898018587335,"The Calm Edit - Ease in Every Thread 

In-Stores Now: Colombo 03 | Nugegoda | Colombo City
Centre: Level 2 | Wattala
HOTLINE | 0717255255
WHATSAPP |+94774226227
#kellyfelder #Premium #KFAngelLifeStyle #LuxuryLifestyle",1,train
instagram,lovekellyfelder,Sidecar,87282,4,0,37,271,0.0,0.0,5,5,1,0.9659258262890684,0.2588190451025208,-0.9749279121818236,-0.2225209339563146,"The Work Wear Edit - Premium Work Wear Collection!
Official Website: www.kellyfelder.com

In-Stores Now : Colombo 03 | Nugegoda | Colombo City
Centre : Level 2 | Wattala

HOTLINE | 0717255255
WHATSAPP |+94774226227
#kellyfelder #Premium #KFAngelLifeStyle #LuxuryLifestyle",0,train
instagram,lovekellyfelder,Sidecar,87282,4,0,31,217,0.3,0.75,5,1,0,0.9659258262890684,0.2588190451025208,0.7818314824680299,0.6234898018587335,"The Calm Edit - Ease in Every Thread 

In-Stores Now: Colombo 03 | Nugegoda | Colombo City
Centre: Level 2 | Wattala
HOTLINE | 0717255255
WHATSAPP |+94774226227
#kellyfelder #Premium #KFAngelLifeStyle #LuxuryLifestyle",1,train
instagram,lovekellyfelder,Video,87282,0,0,1,8,0.0,0.0,10,1,0,0.4999999999999999,-0.8660254037844386,0.7818314824680299,0.6234898018587335,Célisse…,0,train
tiktok,lovekellyfelder,Sidecar,87282,2,0,9,53,0.0,0.0,12,4,0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.900968867902419,"Store No. 4 - the journey continues✨

#kellyfelder #4",1,test
tiktok,lovekellyfelder,Video,87282,2,0,6,43,0.7,0.8,4,0,0,0.8660254037844385,0.5000000000000001,0.0,1.0,"Moments we loved ✨

#kellyfelder #community",0,train
instagram,lovekellyfelder,Video,87282,1,0,6,42,1.0,1.0,4,6,1,0.8660254037844385,0.5000000000000001,-0.78183148246803,0.6234898018587333,Elegance You Can Carry #lovekellyfelder <3,0,train
tiktok,lovekellyfelder,Video,87282,3,0,12,97,0.0,0.0,8,3,0,0.8660254037844387,-0.4999999999999997,0.4338837391175582,-0.900968867902419,"She’s serving elegance today✨

which look is your pick? 

#luxury #festivecollection #kellyfelder",1,train
tiktok,lovekellyfelder,Sidecar,87282,2,0,5,42,0.0,0.0,11,0,0,0.258819045102521,-0.9659258262890684,0.0,1.0,"Sips & Surprises 

#kellyfelder #community",1,train
instagram,lovekellyfelder,Sidecar,87282,4,0,18,149,0.8,1.0,8,4,0,0.8660254037844387,-0.4999999999999997,-0.433883739117558,-0.900968867902419,"2025, wrapped. Thank you to our customers, community, and team for making it unforgettable.

#KellyFelder #YearInReview #LuxuryLifestyle #2025Wrapped",1,train
facebook,lovekellyfelder,Video,87282,0,0,82,485,0.15,0.7142857142857143,13,1,0,-0.2588190451025208,-0.9659258262890684,0.7818314824680299,0.6234898018587335,"Thank you for giving HOPE

What began as a simple call for help turned into a wave of compassion.

Project Hope, Phase 01 in Gampaha came to life because of you, our Kelly Felder Loyalty customers, with your generosity lighting the way for families who needed it most.

Note: To uphold the privacy of the families assisted, images from the distribution will not be shared. This communication serves only to acknowledge your contribution and let you see how far your kindness travelled.",1,test
facebook,lovekellyfelder,Sidecar,87282,4,0,32,221,0.0,0.0,6,1,0,1.0,6.123233995736766e-17,0.7818314824680299,0.6234898018587335,"The CEO Edit - Exclusive WW Collection

In-Stores Now : Colombo 03 | Nugegoda | Colombo City
Centre : Level 2 | Wattala
HOTLINE | 0717255255
WHATSAPP |+94774226227

#kellyfelder #Premium #KFAngelLifeStyle #LuxuryLifestyle",1,train
facebook,lovekellyfelder,Sidecar,87282,4,0,29,206,0.0,0.125,12,0,0,1.2246467991473532e-16,-1.0,0.0,1.0,"Kelly Felder Basic Drop✨

In-Stores Now : Colombo 03 | Nugegoda | Colombo City
Centre : Level 2 | Wattala
HOTLINE | 0717255255
WHATSAPP |+94774226227
#kellyfelder #Premium #KFAngelLifeStyle #LuxuryLifestyle",0,train
instagram,lovekellyfelder,Video,87282,1,0,8,58,0.0,0.0,11,3,0,0.258819045102521,-0.9659258262890684,0.4338837391175582,-0.900968867902419,"Just say you’ve got Kelly Felder bags‍↔️

#lovekellyfelder",1,train
instagram,lovekellyfelder,Video,87282,0,0,7,42,0.0,0.0,10,4,0,0.4999999999999999,-0.8660254037844386,-0.433883739117558,-0.900968867902419,"Office wear with an upgrade ✨

 Melbourne ",1,train
facebook,lovekellyfelder,Image,87282,1,0,16,110,0.7,0.8,4,4,0,0.8660254037844385,0.5000000000000001,-0.433883739117558,-0.900968867902419,"Sending strength to everyone across the Island.
Check on your loved ones and stay protected.
#StaySafeSriLanka",1,train
instagram,lovekellyfelder,Sidecar,87282,4,0,18,149,0.8,1.0,8,4,0,0.8660254037844387,-0.4999999999999997,-0.433883739117558,-0.900968867902419,"2025, wrapped. Thank you to our customers, community, and team for making it unforgettable.

#KellyFelder #YearInReview #LuxuryLifestyle #2025Wrapped",1,test
instagram,lovekellyfelder,Sidecar,87282,3,0,25,172,0.0,0.0,11,4,0,0.258819045102521,-0.9659258262890684,-0.433883739117558,-0.900968867902419,"Aria Linen Collection By Eighty%✨
.
.

In Stores Now: Colombo 03 | Nugegoda | Colombo City Centre, Level 02 | Wattala

#EightyPercent #AriaLinenCollection #SustainableStyle",1,train
facebook,lovekellyfelder,Sidecar,87282,3,0,22,160,0.0,0.0,5,4,0,0.9659258262890684,0.2588190451025208,-0.433883739117558,-0.900968867902419,"Caelia Collection by Eighty%✨

In Stores Now: Colombo 03 | Nugegoda | Colombo City Centre, Level 02 | Wattala
#EightyPercent #CaeliaCollection #SustainableStyle",1,train
instagram,lovekellyfelder,Sidecar,87282,2,0,16,98,0.5,0.5,14,6,1,-0.4999999999999997,-0.8660254037844387,-0.78183148246803,0.6234898018587333,"Here’s how we styled ‘ Still in Motion WW Top’ 
Which one’s your pick? 

#kellyfelder #outfitinspo",1,train
instagram,lovekellyfelder,Sidecar,87282,4,0,37,266,0.0,0.0,13,4,0,-0.2588190451025208,-0.9659258262890684,-0.433883739117558,-0.900968867902419,"The Work Wear Edit - Premium Work Wear Collection!

Shop online: www.kellyfelder.com

In-Stores Now : Colombo 03 | Nugegoda | Colombo City
Centre : Level 2 | Wattala
HOTLINE | 0717255255
WHATSAPP |+94774226227
#kellyfelder #Premium #KFAngelLifeStyle #LuxuryLifestyle",0,train
instagram,lovekellyfelder,Sidecar,87282,4,1,28,188,0.0,0.0,8,1,0,0.8660254037844387,-0.4999999999999997,0.7818314824680299,0.6234898018587335,"Redvers Buller -  Premium Menswear✨ @redversbulleruk 

In stores now : Kelly Felder Col 03 | Nugegoda | Colombo City Centre, Level 02 | Wattala
#Premium #Exclusive #RedversBuller #menswear",1,train
facebook,lovekellyfelder,Sidecar,87282,4,0,28,200,0.0,0.0,14,2,0,-0.4999999999999997,-0.8660254037844387,0.9749279121818238,-0.2225209339563143,"Nocturne: The NIGHTFALL

In Stores Now: Colombo 03 | Nugegoda | Colombo City Centre : Level 2 | Wattala
HOTLINE | 0717255255
WHATSAPP |+94774226227

#kellyfelder #Premium #Eveningwear #luxurylifestyle",0,train
instagram,lovekellyfelder,Image,87282,0,3,72,437,0.6263888888888889,0.638888888888889,7,4,0,0.9659258262890684,-0.2588190451025207,-0.433883739117558,-0.900968867902419,"✨ GIVEAWAY ALERT – WIN Rs. 200,000 THIS CHRISTMAS! ✨
 Your KELLY FELDER x REDVERSE BULLER Christmas just got magical! 

We’re gifting lucky winners Rs. 200,000 worth of shopping vouchers to celebrate the most wonderful time of the year! ️

How to Enter:
1️⃣ Follow @redversbulleruk 
2️⃣ Tag your Friends (5)
3️⃣ Share this post on your story & mention us (@lovekellyfelder @redversbulleruk )✨

Elevate your Christmas style with KF x RB.✨",1,train
facebook,lovekellyfelder,Sidecar,87282,4,0,32,221,0.0,0.0,6,1,0,1.0,6.123233995736766e-17,0.7818314824680299,0.6234898018587335,"The CEO Edit - Exclusive WW Collection

In-Stores Now : Colombo 03 | Nugegoda | Colombo City
Centre : Level 2 | Wattala
HOTLINE | 0717255255
WHATSAPP |+94774226227

#kellyfelder #Premium #KFAngelLifeStyle #LuxuryLifestyle",1,train
instagram,lovekellyfelder,Sidecar,87282,3,0,27,201,0.0,0.0,5,2,0,0.9659258262890684,0.2588190451025208,0.9749279121818238,-0.2225209339563143,"Aura Collection By Eighty%✨

In Stores Now: Colombo 03 | Nugegoda | Colombo City Centre, Level 02 | Wattala
HOTLINE | 0717255255
WHATSAPP |+94774226227

#EightyPercent #AuraCollection #SustainableStyle",0,train
instagram,lovekellyfelder,Sidecar,87282,4,1,28,188,0.0,0.0,8,1,0,0.8660254037844387,-0.4999999999999997,0.7818314824680299,0.6234898018587335,"Redvers Buller -  Premium Menswear✨ @redversbulleruk 

In stores now : Kelly Felder Col 03 | Nugegoda | Colombo City Centre, Level 02 | Wattala
#Premium #Exclusive #RedversBuller #menswear",1,train
instagram,lovekellyfelder,Sidecar,87282,3,0,30,195,0.0,0.0,12,4,0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.900968867902419,"Kelly Felder - Élité
Luxury Footwear in Balance !

In Stores Now: Nugegoda | Colombo City Centre : Level 2 | Wattala 
HOTLINE | 0717255255
WHATSAPP |‪+94774226227‬

#kellyfelder #luxury #footwear",1,train
instagram,lovekellyfelder,Image,87282,0,3,72,437,0.6263888888888889,0.638888888888889,7,4,0,0.9659258262890684,-0.2588190451025207,-0.433883739117558,-0.900968867902419,"✨ GIVEAWAY ALERT – WIN Rs. 200,000 THIS CHRISTMAS! ✨
 Your KELLY FELDER x REDVERSE BULLER Christmas just got magical! 

We’re gifting lucky winners Rs. 200,000 worth of shopping vouchers to celebrate the most wonderful time of the year! ️

How to Enter:
1️⃣ Follow @redversbulleruk 
2️⃣ Tag your Friends (5)
3️⃣ Share this post on your story & mention us (@lovekellyfelder @redversbulleruk )✨

Elevate your Christmas style with KF x RB.✨",1,train
facebook,lovekellyfelder,Sidecar,87282,3,0,25,172,0.0,0.0,11,4,0,0.258819045102521,-0.9659258262890684,-0.433883739117558,-0.900968867902419,"Aria Linen Collection By Eighty%✨
.
.

In Stores Now: Colombo 03 | Nugegoda | Colombo City Centre, Level 02 | Wattala

#EightyPercent #AriaLinenCollection #SustainableStyle",1,train
instagram,lovekellyfelder,Video,87282,3,0,27,186,0.0,0.0,7,1,0,0.9659258262890684,-0.2588190451025207,0.7818314824680299,0.6234898018587335,"Discover finest menswear in Sri Lanka. Step into Redvers Buller at Colombo City Centre or any Kelly Felder store. or shop anytime at redversbuller.com.

#redversbuller #premuim #menswear",1,train
instagram,lovekellyfelder,Sidecar,87282,0,0,8,51,0.6,1.0,2,3,0,0.4999999999999999,0.8660254037844386,0.4338837391175582,-0.900968867902419,"Nocturne: The Nightfall
Designed to own the night. ",0,train
instagram,lovekellyfelder,Sidecar,87282,4,0,29,199,0.0,0.0,10,2,0,0.4999999999999999,-0.8660254037844386,0.9749279121818238,-0.2225209339563143,"The Midnight Couture ✨

In Stores Now: Colombo 03 | Nugegoda | Colombo City Centre : Level 2 | Wattala
HOTLINE | 0717255255
WHATSAPP |+94774226227

#kellyfelder #Premium #Eveningwear #luxurylifestyle",0,train
instagram,lovekellyfelder,Sidecar,87282,4,0,40,280,0.4,0.4,7,2,0,0.9659258262890684,-0.2588190451025207,0.9749279121818238,-0.2225209339563143,"The Signature Fold (Scarf)

Signature Fold
26604800

In Stores Now: Colombo 03 | Nugegoda | Colombo City Centre : Level 2 | Wattala
HOTLINE | 0717255255
WHATSAPP |+94774226227

Our signature Kelly Felder scarfs are now available
#kellyfelder #Premium #Eveningwear #luxurylifestyle",1,train
instagram,lovekellyfelder,Sidecar,87282,2,0,9,66,0.0,0.0,13,0,0,-0.2588190451025208,-0.9659258262890684,0.0,1.0,"Hold the dots and slide to reveal

#12daysofchristmas #kellyfelder",0,train
instagram,lovekellyfelder,Video,87282,2,0,5,48,0.0,0.0,11,0,0,0.258819045102521,-0.9659258262890684,0.0,1.0,"Always this one 

#kellyfelder #kfangellifestyle",0,test
tiktok,lovekellyfelder,Video,87282,0,0,3,17,0.0,0.3571428571428572,10,5,1,0.4999999999999999,-0.8660254037844386,-0.9749279121818236,-0.2225209339563146,Simply Elevated ✨,0,train
instagram,lovekellyfelder,Image,87282,0,0,21,118,0.6166666666666667,0.8833333333333333,18,2,0,-1.0,-1.8369701987210287e-16,0.9749279121818238,-0.2225209339563143,"May this year bring you strength, confidence and the magic to make every dream come true. 
Cheers to a beautiful 2026!",0,train
instagram,lovekellyfelder,Sidecar,87282,4,0,33,234,0.0,0.0,7,1,0,0.9659258262890684,-0.2588190451025207,0.7818314824680299,0.6234898018587335,"Nocturne: L’Heure Noire✨
For moments the night remembers.

In Stores Now: Colombo 03 | Nugegoda | Colombo City Centre : Level 2 | Wattala
HOTLINE | 0717255255
WHATSAPP |+94774226227

#kellyfelder #Premium #Eveningwear #luxurylifestyle",0,train
